Index,Scene,Trajectory Name,File Path,Num Waypoints,X Start,X End,X Change,X Range,Y Start,Y End,Y Change,Y Range,Z Start,Z End,Z Change,Z Range,Euclidean Distance,Path Length,Requires Chassis,Chassis Movement Score
656,unknown,crane_down_036,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_036.json,120,1.0500,2.6989,1.6489,1.6527,0.0800,-0.0168,0.0968,0.1937,0.8600,1.2087,0.3487,0.3634,1.6881,1.8027,False,1.6517
657,unknown,arc_right_pull_089,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_089.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.7640,0.6840,0.7113,0.8600,0.8543,0.0057,0.0366,1.6486,1.9389,False,1.6486
658,unknown,arc_right_pull_050,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_050.json,120,1.0500,-0.4500,1.5000,1.7768,0.0800,0.7582,0.6782,0.6978,0.8600,0.6687,0.1913,0.1925,1.6573,2.7164,False,1.6462
659,unknown,arc_right_pull_090,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_090.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.7533,0.6733,0.6733,0.8600,0.7278,0.1322,0.1322,1.6495,2.0329,False,1.6442
660,unknown,crane_down_049,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_049.json,120,1.0500,2.6876,1.6376,1.6376,0.0800,0.2122,0.1322,0.1322,0.8600,1.3134,0.4534,0.4627,1.7043,1.7367,False,1.6429
661,unknown,arc_right_pull_042,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_042.json,120,1.0500,-0.4500,1.5000,1.5472,0.0800,0.7493,0.6693,0.6751,0.8600,0.8973,0.0373,0.0674,1.6430,2.1465,False,1.6425
662,unknown,crane_down_007,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_007.json,120,1.0500,2.6790,1.6290,1.6303,0.0800,-0.0973,0.1773,0.2397,0.8600,1.1241,0.2641,0.2690,1.6598,1.7346,False,1.6386
663,unknown,arc_right_pull_068,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_068.json,120,1.0500,-0.4500,1.5000,1.6412,0.0800,0.7161,0.6361,0.6361,0.8600,0.9403,0.0803,0.1280,1.6313,2.3769,False,1.6293
664,unknown,arc_right_pull_029,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_029.json,120,1.0500,-0.4500,1.5000,1.7768,0.0800,0.7131,0.6331,0.6791,0.8600,0.9511,0.0911,0.0978,1.6307,2.6357,False,1.6281
665,unknown,arc_right_pull_087,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_087.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6925,0.6125,0.6125,0.8600,0.7858,0.0742,0.0742,1.6220,1.9386,False,1.6203
666,unknown,arc_right_pull_092,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_092.json,120,1.0500,-0.4500,1.5000,1.6412,0.0800,0.6897,0.6097,0.7355,0.8600,0.8849,0.0249,0.0483,1.6194,2.5748,False,1.6192
667,unknown,arc_right_pull_082,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_082.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6888,0.6088,0.6382,0.8600,0.6802,0.1798,0.1855,1.6288,2.2749,False,1.6188
668,unknown,arc_right_pull_006,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_006.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6850,0.6050,0.6294,0.8600,0.8225,0.0375,0.0525,1.6179,1.9320,False,1.6174
669,unknown,arc_right_pull_053,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_053.json,120,1.0500,-0.4500,1.5000,1.7034,0.0800,0.6833,0.6033,0.7229,0.8600,0.7798,0.0802,0.0802,1.6188,2.5804,False,1.6168
670,unknown,crane_up_028,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_028.json,120,1.0500,2.6602,1.6102,1.6113,0.0800,0.2043,0.1243,0.1342,0.8600,0.3893,0.4707,0.4760,1.6822,1.7225,False,1.6150
671,unknown,arc_right_pull_091,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_091.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6742,0.5942,0.6416,0.8600,0.7784,0.0816,0.0901,1.6155,1.9655,False,1.6134
672,unknown,crane_down_047,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_047.json,120,1.0500,2.6401,1.5901,1.5901,0.0800,0.3515,0.2715,0.2715,0.8600,1.3316,0.4716,0.4716,1.6806,1.7395,False,1.6131
673,unknown,crane_up_058,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_058.json,120,1.0500,2.6570,1.6070,1.6070,0.0800,-0.0426,0.1226,0.1226,0.8600,0.4141,0.4459,0.4503,1.6722,1.6888,False,1.6116
674,unknown,arc_right_pull_078,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_078.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6679,0.5879,0.6234,0.8600,0.9739,0.1139,0.1178,1.6151,2.1011,False,1.6111
675,unknown,arc_right_pull_095,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_095.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6604,0.5804,0.5968,0.8600,0.7444,0.1156,0.1394,1.6125,2.1035,False,1.6084
676,unknown,arc_right_pull_014,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_014.json,120,1.0500,-0.4500,1.5000,1.5927,0.0800,0.6597,0.5797,0.6261,0.8600,0.7851,0.0749,0.0749,1.6099,2.4346,False,1.6081
677,unknown,arc_right_pull_027,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_027.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6549,0.5749,0.7011,0.8600,0.9997,0.1397,0.1398,1.6125,2.1913,False,1.6064
678,unknown,crane_up_087,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_087.json,120,1.0500,2.6247,1.5747,1.5747,0.0800,0.3825,0.3025,0.3025,0.8600,0.4638,0.3962,0.3962,1.6517,1.7035,False,1.6035
679,unknown,crane_down_038,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_038.json,120,1.0500,2.6301,1.5801,1.5801,0.0800,0.3481,0.2681,0.2959,0.8600,1.2229,0.3629,0.3629,1.6432,1.6915,False,1.6027
680,unknown,arc_right_pull_084,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_084.json,120,1.0500,-0.4500,1.5000,1.7034,0.0800,0.6318,0.5518,0.6235,0.8600,0.8146,0.0454,0.0454,1.5989,2.5513,False,1.5983
681,unknown,arc_right_pull_063,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_063.json,120,1.0500,-0.4500,1.5000,1.5904,0.0800,0.6311,0.5511,0.6803,0.8600,0.7599,0.1001,0.1029,1.6012,2.3657,False,1.5980
682,unknown,arc_right_pull_048,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_048.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.6186,0.5386,0.5386,0.8600,0.8689,0.0089,0.0467,1.5938,1.9654,False,1.5938
683,unknown,arc_right_pull_099,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_099.json,120,1.0500,-0.4500,1.5000,1.5508,0.0800,0.6120,0.5320,0.5959,0.8600,1.0170,0.1570,0.1570,1.5993,2.1491,False,1.5916
684,unknown,crane_down_099,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_099.json,120,1.0500,2.6408,1.5908,1.5908,0.0800,0.0382,0.0418,0.1421,0.8600,1.2538,0.3938,0.3938,1.6393,1.6990,False,1.5913
685,unknown,crane_down_040,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_040.json,120,1.0500,2.6087,1.5587,1.5587,0.0800,0.3843,0.3043,0.3043,0.8600,1.1054,0.2454,0.2454,1.6069,1.7162,False,1.5881
686,scene_2,round_traj_8,trajectoryToLearn\world_json\scene_2\round_traj_8.json,300,-0.4500,1.1003,1.5503,4.5000,-0.4806,-0.1449,0.3358,2.0000,0.8600,0.8600,0.0000,0.4000,1.5863,10.0812,False,1.5863
687,unknown,arc_right_pull_003,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_003.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.5889,0.5089,0.5256,0.8600,0.8875,0.0275,0.0307,1.5842,1.9183,False,1.5840
688,unknown,arc_right_pull_020,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_020.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.5793,0.4993,0.5918,0.8600,0.9009,0.0409,0.0712,1.5815,2.1004,False,1.5809
689,unknown,crane_up_005,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_005.json,120,1.0500,2.6114,1.5614,1.5614,0.0800,-0.1486,0.2286,0.3121,0.8600,0.4224,0.4376,0.4376,1.6376,1.7006,False,1.5780
690,unknown,arc_right_pull_080,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_080.json,120,1.0500,-0.4500,1.5000,1.5904,0.0800,0.5658,0.4858,0.4926,0.8600,0.9337,0.0737,0.0737,1.5784,2.3768,False,1.5767
691,unknown,arc_right_pull_071,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_071.json,120,1.0500,-0.4500,1.5000,1.6412,0.0800,0.5554,0.4754,0.4796,0.8600,0.6872,0.1728,0.1808,1.5830,2.2294,False,1.5735
692,unknown,arc_right_pull_075,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_075.json,120,1.0500,-0.4500,1.5000,1.7768,0.0800,0.5311,0.4511,0.5233,0.8600,0.7672,0.0928,0.0928,1.5691,2.5951,False,1.5664
693,unknown,crane_down_091,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_091.json,120,1.0500,2.6133,1.5633,1.5633,0.0800,0.0242,0.0558,0.1729,0.8600,1.1368,0.2768,0.2787,1.5886,1.7116,False,1.5643
694,unknown,arc_right_pull_004,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_004.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.5029,0.4229,0.4296,0.8600,0.9452,0.0852,0.0915,1.5608,2.1564,False,1.5585
695,unknown,arc_right_pull_035,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_035.json,120,1.0500,-0.4500,1.5000,1.6412,0.0800,0.4890,0.4090,0.4090,0.8600,0.7099,0.1501,0.1501,1.5620,2.1503,False,1.5548
696,unknown,arc_right_pull_007,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_007.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4873,0.4073,0.4214,0.8600,0.7355,0.1245,0.1245,1.5593,1.9738,False,1.5543
697,unknown,arc_right_pull_022,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_022.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4857,0.4057,0.4614,0.8600,0.7293,0.1307,0.1483,1.5594,1.9497,False,1.5539
698,unknown,handheld_subtle_039,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_039.json,120,1.0500,2.2371,1.1871,1.1871,0.0800,-0.9200,1.0000,1.5619,0.8600,1.0739,0.2139,0.2431,1.5668,3.6256,False,1.5521
699,unknown,crane_up_010,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_010.json,120,1.0500,2.5963,1.5463,1.5467,0.0800,0.2106,0.1305,0.1496,0.8600,0.4185,0.4415,0.4415,1.6133,1.6443,False,1.5518
700,unknown,arc_right_pull_008,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_008.json,120,1.0500,-0.4500,1.5000,1.5571,0.0800,0.4691,0.3891,0.4363,0.8600,0.7582,0.1018,0.1018,1.5530,2.1697,False,1.5497
701,unknown,arc_right_pull_077,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_077.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4644,0.3844,0.4911,0.8600,0.8231,0.0369,0.0435,1.5489,1.9892,False,1.5485
702,unknown,handheld_subtle_059,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_059.json,120,1.0500,2.2314,1.1814,1.1814,0.0800,1.0800,1.0000,2.0000,0.8600,1.1634,0.3034,0.4569,1.5773,4.4805,False,1.5478
703,unknown,arc_right_pull_028,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_028.json,120,1.0500,-0.4500,1.5000,1.5226,0.0800,0.4616,0.3816,0.3992,0.8600,0.9458,0.0858,0.0858,1.5502,1.9601,False,1.5478
704,unknown,arc_right_pull_015,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_015.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4616,0.3816,0.3816,0.8600,0.8957,0.0357,0.0809,1.5482,1.8085,False,1.5478
705,unknown,arc_right_pull_096,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_096.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4534,0.3734,0.3784,0.8600,0.9158,0.0558,0.0602,1.5468,1.8914,False,1.5458
706,unknown,arc_right_pull_033,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_033.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4506,0.3706,0.3963,0.8600,0.9543,0.0943,0.1122,1.5480,1.9052,False,1.5451
707,unknown,crane_up_069,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_069.json,120,1.0500,2.5875,1.5375,1.5379,0.0800,-0.0637,0.1437,0.1437,0.8600,0.5645,0.2955,0.2975,1.5722,1.5959,False,1.5442
708,unknown,crane_down_021,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_021.json,120,1.0500,2.5629,1.5129,1.5129,0.0800,-0.2246,0.3046,0.3046,0.8600,1.2430,0.3830,0.3840,1.5901,1.6879,False,1.5433
709,unknown,arc_right_pull_019,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_019.json,120,1.0500,-0.4500,1.5000,1.8707,0.0800,0.4381,0.3581,0.5015,0.8600,0.9143,0.0543,0.0646,1.5431,2.8871,False,1.5422
710,unknown,arc_right_pull_039,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_039.json,120,1.0500,-0.4500,1.5000,1.6772,0.0800,0.4282,0.3482,0.3497,0.8600,0.8456,0.0144,0.0583,1.5400,2.2014,False,1.5399
711,unknown,arc_right_pull_060,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_060.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4258,0.3458,0.5018,0.8600,0.7115,0.1485,0.1544,1.5465,2.0437,False,1.5393
712,unknown,arc_right_pull_081,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_081.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.4239,0.3439,0.4462,0.8600,0.7812,0.0788,0.0788,1.5409,2.2532,False,1.5389
713,unknown,arc_right_pull_041,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_041.json,120,1.0500,-0.4500,1.5000,1.5895,0.0800,0.4177,0.3377,0.4205,0.8600,0.7439,0.1161,0.1161,1.5419,2.1135,False,1.5375
714,unknown,crane_down_074,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_074.json,120,1.0500,2.5691,1.5191,1.5191,0.0800,0.2926,0.2126,0.2126,0.8600,1.3240,0.4640,0.4640,1.6025,1.6525,False,1.5339
715,unknown,arc_right_pull_036,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_036.json,120,1.0500,-0.4500,1.5000,1.7034,0.0800,0.4002,0.3202,0.3301,0.8600,0.7329,0.1271,0.1800,1.5391,2.3426,False,1.5338
716,unknown,crane_up_027,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_027.json,120,1.0500,2.5638,1.5138,1.5138,0.0800,0.3160,0.2360,0.2541,0.8600,0.5509,0.3091,0.3318,1.5630,1.5920,False,1.5321
717,unknown,dolly_pull_out_080,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_080.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3809,0.3009,0.3159,0.8600,0.8710,0.0110,0.0145,1.5299,1.7407,False,1.5299
718,unknown,arc_right_pull_073,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_073.json,120,1.0500,-0.4500,1.5000,1.6412,0.0800,0.3729,0.2929,0.3758,0.8600,0.7363,0.1237,0.1237,1.5333,2.3312,False,1.5283
719,unknown,arc_right_pull_076,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_076.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3676,0.2876,0.5877,0.8600,0.8885,0.0285,0.0295,1.5276,2.2989,False,1.5273
720,unknown,dolly_pull_out_048,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_048.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1810,0.2610,0.3289,0.8600,0.8779,0.0179,0.0289,1.5226,1.8408,False,1.5225
721,unknown,dolly_pull_out_009,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_009.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1715,0.2515,0.2753,0.8600,0.8852,0.0252,0.0801,1.5211,1.7703,False,1.5209
722,unknown,arc_right_pull_088,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_088.json,120,1.0500,-0.4500,1.5000,1.6268,0.0800,0.3263,0.2463,0.2602,0.8600,0.7235,0.1365,0.1365,1.5262,2.0809,False,1.5201
723,unknown,dolly_pull_out_017,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_017.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3244,0.2444,0.2507,0.8600,0.8398,0.0202,0.0441,1.5199,1.8200,False,1.5198
724,unknown,crane_up_030,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_030.json,120,1.0500,2.5685,1.5185,1.5185,0.0800,0.0870,0.0070,0.1210,0.8600,0.6113,0.2487,0.2517,1.5388,1.5739,False,1.5186
725,unknown,dolly_pull_out_008,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_008.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3112,0.2312,0.3236,0.8600,0.7827,0.0773,0.0952,1.5197,1.8941,False,1.5177
726,unknown,dolly_pull_out_012,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_012.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3067,0.2267,0.2379,0.8600,0.8778,0.0178,0.0707,1.5171,1.7707,False,1.5170
727,unknown,dolly_pull_out_006,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_006.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1432,0.2232,0.2331,0.8600,0.8249,0.0351,0.0467,1.5169,1.7502,False,1.5165
728,unknown,dolly_pull_out_064,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_064.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.3020,0.2220,0.2262,0.8600,0.8859,0.0259,0.0633,1.5166,1.7494,False,1.5163
729,unknown,dolly_pull_out_075,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_075.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1416,0.2216,0.2330,0.8600,0.8134,0.0466,0.0917,1.5170,1.8278,False,1.5163
730,unknown,dolly_pull_out_092,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_092.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1351,0.2151,0.2874,0.8600,0.8725,0.0125,0.1008,1.5154,1.7900,False,1.5153
731,unknown,crane_down_008,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_008.json,120,1.0500,2.5341,1.4841,1.4853,0.0800,-0.2257,0.3057,0.3090,0.8600,1.2161,0.3561,0.3720,1.5565,1.6068,False,1.5152
732,unknown,arc_right_pull_074,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_074.json,120,1.0500,-0.4500,1.5000,1.7768,0.0800,0.2923,0.2123,0.2794,0.8600,0.7562,0.1038,0.1330,1.5185,2.3665,False,1.5149
733,unknown,crane_up_053,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_053.json,120,1.0500,2.5547,1.5047,1.5047,0.0800,0.2494,0.1694,0.1694,0.8600,0.3752,0.4848,0.4879,1.5899,1.6642,False,1.5142
734,unknown,arc_right_pull_097,trajectoryToLearn\world_json\cinematic_db\arc_right_pull\arc_right_pull_097.json,120,1.0500,-0.4500,1.5000,1.7034,0.0800,0.2848,0.2048,0.2662,0.8600,0.9014,0.0414,0.0533,1.5145,2.2378,False,1.5139
735,unknown,dolly_pull_out_063,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_063.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2834,0.2034,0.2956,0.8600,0.8254,0.0346,0.0354,1.5141,1.8666,False,1.5137
736,unknown,dolly_pull_out_025,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_025.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2791,0.1991,0.2753,0.8600,0.8932,0.0332,0.0887,1.5135,1.8356,False,1.5132
737,unknown,dolly_pull_out_041,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_041.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2779,0.1979,0.2542,0.8600,0.8012,0.0588,0.0787,1.5141,1.7951,False,1.5130
738,unknown,dolly_pull_out_049,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_049.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1136,0.1936,0.2018,0.8600,0.8891,0.0291,0.0671,1.5127,1.7231,False,1.5124
739,unknown,dolly_pull_out_096,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_096.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2729,0.1929,0.2409,0.8600,0.8798,0.0198,0.0701,1.5125,1.7485,False,1.5123
740,unknown,dolly_pull_out_034,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_034.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2697,0.1897,0.2230,0.8600,0.9287,0.0687,0.0759,1.5135,1.8382,False,1.5119
741,unknown,dolly_pull_out_055,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_055.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.1075,0.1875,0.1953,0.8600,0.8476,0.0124,0.0127,1.5117,1.7000,False,1.5117
742,unknown,dolly_pull_out_047,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_047.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2533,0.1733,0.1901,0.8600,0.7938,0.0662,0.1192,1.5114,1.7781,False,1.5100
743,unknown,dolly_pull_out_091,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_091.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2527,0.1727,0.1882,0.8600,0.8332,0.0268,0.0854,1.5102,1.8371,False,1.5099
744,unknown,dolly_pull_out_067,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_067.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2520,0.1720,0.2857,0.8600,0.8029,0.0571,0.1121,1.5109,1.8969,False,1.5098
745,unknown,dolly_pull_out_085,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_085.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2472,0.1672,0.2628,0.8600,0.8882,0.0282,0.0431,1.5096,1.7697,False,1.5093
746,unknown,dolly_pull_out_054,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_054.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0871,0.1671,0.2262,0.8600,0.9634,0.1034,0.1447,1.5128,1.8276,False,1.5093
747,unknown,dolly_pull_out_010,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_010.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0867,0.1667,0.1796,0.8600,0.8576,0.0024,0.0644,1.5092,1.7325,False,1.5092
748,unknown,dolly_pull_out_016,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_016.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2463,0.1663,0.1870,0.8600,0.9825,0.1225,0.1318,1.5141,1.7059,False,1.5092
749,unknown,dolly_pull_out_043,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_043.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0824,0.1624,0.1836,0.8600,0.8107,0.0493,0.0493,1.5096,1.6937,False,1.5088
750,unknown,dolly_pull_out_038,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_038.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2422,0.1622,0.1622,0.8600,0.8231,0.0369,0.0369,1.5092,1.6073,False,1.5087
751,unknown,dolly_pull_out_029,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_029.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0811,0.1611,0.2248,0.8600,0.8444,0.0156,0.0345,1.5087,1.7681,False,1.5086
752,unknown,dolly_pull_out_071,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_071.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0806,0.1606,0.2162,0.8600,0.9633,0.1033,0.1293,1.5121,1.8113,False,1.5086
753,unknown,dolly_pull_out_011,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_011.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,-0.0764,0.1564,0.1593,0.8600,0.8961,0.0361,0.0753,1.5086,1.8128,False,1.5081
754,unknown,dolly_pull_out_004,trajectoryToLearn\world_json\cinematic_db\dolly_pull_out\dolly_pull_out_004.json,120,1.0500,-0.4500,1.5000,1.5000,0.0800,0.2354,0.1554,0.3141,0.8600,0.7853,0.0747,0.1535,1.5099,1.9405,False,1.5080
